,Date,Time,Station,Get_In_Count,Way_Out_Count,StnPres,Temperature,RH,WS,WD,Precp,W_Station,Holiday
1315,2018-04-04,17,市政府,4691,4038,1003.8,26.5,64,0.0,0,0.0,C0AC70XinYi,1
1316,2018-04-04,18,市政府,4631,3651,1004.1,25.6,68,0.5,83,0.0,C0AC70XinYi,1
1317,2018-04-04,19,市政府,3940,2658,1004.7,24.7,74,0.8,82,0.0,C0AC70XinYi,1
1318,2018-04-04,20,市政府,3652,2059,1005.1,24.2,79,0.8,86,0.0,C0AC70XinYi,1
1319,2018-04-04,21,市政府,3940,1802,1005.4,23.9,81,0.3,63,0.0,C0AC70XinYi,1
1320,2018-04-04,22,市政府,4384,1376,1005.8,23.7,84,0.0,0,0.0,C0AC70XinYi,1
1321,2018-04-04,23,市政府,1795,613,1005.5,23.6,84,0.2,0,0.0,C0AC70XinYi,1
1322,2018-04-05,0,市政府,513,165,1005.5,23.6,84,0.2,0,0.0,C0AC70XinYi,0
1323,2018-04-05,1,市政府,12,3,1004.7,23.0,87,0.0,0,0.0,C0AC70XinYi,0
1324,2018-04-05,5,市政府,1,1,1004.5,21.8,93,0.0,0,0.0,C0AC70XinYi,0
1325,2018-04-05,6,市政府,325,592,1004.8,21.3,94,0.0,0,0.0,C0AC70XinYi,0
1326,2018-04-05,7,市政府,346,910,1004.7,22.3,90,0.0,0,0.0,C0AC70XinYi,0
1327,2018-04-05,8,市政府,563,1379,1004.9,24.3,80,0.0,0,0.0,C0AC70XinYi,0
1328,2018-04-05,9,市政府,761,2166,1004.7,26.9,68,0.0,0,0.0,C0AC70XinYi,0
1329,2018-04-05,10,市政府,1048,3474,1004.9,27.5,58,0.9,253,0.0,C0AC70XinYi,0
1330,2018-04-05,11,市政府,1360,3696,1004.3,28.3,54,0.4,242,0.0,C0AC70XinYi,0
1331,2018-04-05,12,市政府,1535,3406,1003.9,28.1,61,1.8,275,0.0,C0AC70XinYi,0
1332,2018-04-05,13,市政府,2121,3695,1003.3,27.8,62,1.2,285,0.0,C0AC70XinYi,0
1333,2018-04-05,14,市政府,2785,4145,1002.7,27.1,65,1.8,292,0.0,C0AC70XinYi,0
1334,2018-04-05,15,市政府,3175,3630,1002.4,27.2,60,1.6,293,0.0,C0AC70XinYi,0
1335,2018-04-05,16,市政府,3969,3528,1002.5,26.4,62,1.8,299,0.0,C0AC70XinYi,0
1336,2018-04-05,17,市政府,4740,3470,1002.6,26.2,61,0.4,348,0.0,C0AC70XinYi,0
1337,2018-04-05,18,市政府,4439,3185,1002.8,25.7,64,0.2,0,0.0,C0AC70XinYi,0
1338,2018-04-05,19,市政府,4148,2211,1003.0,25.3,71,0.0,0,0.0,C0AC70XinYi,0
1339,2018-04-05,20,市政府,3832,1913,1003.3,24.5,81,0.1,0,0.0,C0AC70XinYi,0
1340,2018-04-05,21,市政府,4151,1598,1003.9,24.4,84,0.0,0,0.0,C0AC70XinYi,0
1341,2018-04-05,22,市政府,4687,1275,1004.0,24.1,86,0.0,0,0.0,C0AC70XinYi,0
1342,2018-04-05,23,市政府,1834,577,1003.6,23.8,88,0.0,0,0.0,C0AC70XinYi,0
1343,2018-04-06,0,市政府,560,213,1003.0,23.4,90,0.0,0,0.0,C0AC70XinYi,0
1344,2018-04-06,1,市政府,7,0,1003.0,23.2,91,0.0,0,0.0,C0AC70XinYi,0
1345,2018-04-06,5,市政府,0,0,1003.5,22.0,92,0.3,235,0.0,C0AC70XinYi,0
1346,2018-04-06,6,市政府,280,428,1004.3,21.6,93,0.4,219,0.0,C0AC70XinYi,0
1347,2018-04-06,7,市政府,398,812,1005.1,22.2,90,0.1,0,0.0,C0AC70XinYi,0
1348,2018-04-06,8,市政府,663,1411,1005.8,24.5,78,0.8,189,0.0,C0AC70XinYi,0
1349,2018-04-06,9,市政府,939,2487,1006.4,26.4,72,0.5,263,0.0,C0AC70XinYi,0
1350,2018-04-06,10,市政府,1305,4194,1007.6,20.8,88,4.5,79,0.0,C0AC70XinYi,0
1351,2018-04-06,11,市政府,1672,4874,1008.3,18.4,95,2.3,86,0.0,C0AC70XinYi,0
1352,2018-04-06,12,市政府,2043,4333,1008.9,18.3,94,1.6,87,0.0,C0AC70XinYi,0
1353,2018-04-06,13,市政府,2685,4464,1009.2,17.9,93,1.3,52,0.0,C0AC70XinYi,0
1354,2018-04-06,14,市政府,3559,4540,1009.8,17.5,92,1.0,77,0.0,C0AC70XinYi,0
1355,2018-04-06,15,市政府,4292,4097,1010.0,16.9,93,1.4,71,0.0,C0AC70XinYi,0
1356,2018-04-06,16,市政府,4874,3826,1010.6,16.6,90,1.0,82,0.0,C0AC70XinYi,0
1357,2018-04-06,17,市政府,5506,3980,1011.0,16.3,93,0.7,84,0.0,C0AC70XinYi,0
1358,2018-04-06,18,市政府,5241,3596,1012.0,15.9,91,0.5,79,0.0,C0AC70XinYi,0
1359,2018-04-06,19,市政府,4463,2565,1013.5,15.0,90,0.8,76,0.0,C0AC70XinYi,0
1360,2018-04-06,20,市政府,4162,1920,1014.8,15.5,64,1.4,63,0.0,C0AC70XinYi,0
1361,2018-04-06,21,市政府,4431,1753,1016.1,15.4,68,0.8,73,0.0,C0AC70XinYi,0
1362,2018-04-06,22,市政府,4721,1444,1016.4,14.5,70,1.5,77,0.0,C0AC70XinYi,0
1363,2018-04-06,23,市政府,1869,554,1016.4,14.5,75,1.3,109,0.0,C0AC70XinYi,0
1364,2018-04-07,0,市政府,658,249,1016.4,14.9,74,0.0,0,0.0,C0AC70XinYi,0
1365,2018-04-07,1,市政府,11,0,1016.1,14.6,76,0.4,101,0.5,C0AC70XinYi,0
1366,2018-04-07,5,市政府,0,0,1015.7,14.1,79,0.2,0,0.0,C0AC70XinYi,0
1367,2018-04-07,6,市政府,261,419,1016.6,13.7,85,0.2,0,0.5,C0AC70XinYi,0
1368,2018-04-07,7,市政府,367,820,1017.1,13.7,89,0.0,0,0.5,C0AC70XinYi,0
1369,2018-04-07,8,市政府,612,1416,1017.8,13.5,94,0.3,122,1.0,C0AC70XinYi,0
1370,2018-04-07,9,市政府,887,2257,1017.6,13.9,94,0.0,0,0.5,C0AC70XinYi,0
1371,2018-04-07,10,市政府,1152,3844,1017.9,14.3,90,0.1,0,0.0,C0AC70XinYi,0
1372,2018-04-07,11,市政府,1582,4139,1017.1,15.0,86,0.1,0,0.0,C0AC70XinYi,0
1373,2018-04-07,12,市政府,1945,4191,1016.4,16.5,72,0.7,79,0.0,C0AC70XinYi,0
1374,2018-04-07,13,市政府,2793,4588,1015.8,16.4,55,0.5,42,0.0,C0AC70XinYi,0
1375,2018-04-07,14,市政府,3270,4565,1015.2,16.8,44,1.2,97,0.0,C0AC70XinYi,0
1376,2018-04-07,15,市政府,3664,3983,1014.8,17.0,42,0.7,39,0.0,C0AC70XinYi,0
1377,2018-04-07,16,市政府,4613,4193,1014.8,16.7,40,0.3,354,0.0,C0AC70XinYi,0
1378,2018-04-07,17,市政府,5350,4298,1014.8,16.2,40,0.6,76,0.0,C0AC70XinYi,0
1379,2018-04-07,18,市政府,5135,3856,1015.2,16.0,43,0.2,0,0.0,C0AC70XinYi,0
1380,2018-04-07,19,市政府,4566,2817,1015.9,15.5,49,0.7,74,0.0,C0AC70XinYi,0
1381,2018-04-07,20,市政府,4199,2237,1016.2,15.2,48,0.0,0,0.0,C0AC70XinYi,0
1382,2018-04-07,21,市政府,4563,1997,1016.6,15.3,50,0.7,87,0.0,C0AC70XinYi,0
1383,2018-04-07,22,市政府,4989,1499,1016.6,14.9,48,1.3,108,0.0,C0AC70XinYi,0
1384,2018-04-07,23,市政府,2187,780,1016.4,14.6,53,0.9,74,0.0,C0AC70XinYi,0
1385,2018-04-08,0,市政府,404,104,1015.3,14.7,54,0.6,75,0.0,C0AC70XinYi,0
1386,2018-04-08,1,市政府,3,0,1014.6,14.9,54,0.6,70,0.0,C0AC70XinYi,0
1387,2018-04-08,5,市政府,0,0,1013.0,15.1,52,1.5,81,0.0,C0AC70XinYi,0
1388,2018-04-08,6,市政府,309,345,1013.5,15.2,55,1.2,77,0.0,C0AC70XinYi,0
1389,2018-04-08,7,市政府,381,644,1013.5,15.3,56,1.9,71,0.0,C0AC70XinYi,0
1390,2018-04-08,8,市政府,635,1229,1013.5,17.2,57,1.8,74,0.0,C0AC70XinYi,0
1391,2018-04-08,9,市政府,885,2126,1013.2,18.7,50,2.2,91,0.0,C0AC70XinYi,0
1392,2018-04-08,10,市政府,1104,3566,1013.2,19.6,50,3.0,78,0.0,C0AC70XinYi,0
1393,2018-04-08,11,市政府,1473,3801,1012.6,20.7,48,0.6,92,0.0,C0AC70XinYi,0
1394,2018-04-08,12,市政府,1915,3699,1011.7,22.1,47,0.8,90,0.0,C0AC70XinYi,0
1395,2018-04-08,13,市政府,2516,3938,1010.9,22.1,46,1.2,126,0.0,C0AC70XinYi,0
1396,2018-04-08,14,市政府,3241,4179,1010.3,22.4,44,1.5,124,0.0,C0AC70XinYi,0
1397,2018-04-08,15,市政府,3480,3657,1010.0,22.6,48,0.6,78,0.0,C0AC70XinYi,0
1398,2018-04-08,16,市政府,4199,3516,1009.7,21.8,51,1.6,94,0.0,C0AC70XinYi,0
1399,2018-04-08,17,市政府,4640,3592,1010.0,20.8,54,0.8,103,0.0,C0AC70XinYi,0
1400,2018-04-08,18,市政府,4687,3238,1010.3,19.8,58,0.2,0,0.0,C0AC70XinYi,0
1401,2018-04-08,19,市政府,4063,2362,1010.7,19.4,60,0.9,52,0.0,C0AC70XinYi,0
1402,2018-04-08,20,市政府,3701,1903,1011.2,19.2,60,0.0,0,0.0,C0AC70XinYi,0
1403,2018-04-08,21,市政府,4065,1651,1011.7,19.0,63,0.3,102,0.0,C0AC70XinYi,0
1404,2018-04-08,22,市政府,3897,1093,1011.9,18.9,63,0.0,0,0.0,C0AC70XinYi,0
1405,2018-04-08,23,市政府,1145,457,1011.8,18.2,66,0.0,0,0.0,C0AC70XinYi,0
1406,2018-04-09,0,市政府,365,76,1011.8,18.2,66,0.0,0,0.0,C0AC70XinYi,0
1407,2018-04-09,1,市政府,8,0,1011.2,17.8,68,0.0,0,0.0,C0AC70XinYi,0
1408,2018-04-09,5,市政府,0,0,1011.0,16.0,81,0.0,0,0.0,C0AC70XinYi,0
1409,2018-04-09,6,市政府,394,1039,1011.5,15.7,87,0.0,0,0.0,C0AC70XinYi,0
1410,2018-04-09,7,市政府,1539,4599,1011.9,16.6,83,0.0,0,0.0,C0AC70XinYi,0
1411,2018-04-09,8,市政府,2584,10730,1012.0,19.1,67,0.0,0,0.0,C0AC70XinYi,0
1412,2018-04-09,9,市政府,1678,5864,1012.0,22.5,55,0.0,0,0.0,C0AC70XinYi,0
1413,2018-04-09,10,市政府,1313,3538,1011.4,24.1,47,0.3,20,0.0,C0AC70XinYi,0
1414,2018-04-09,11,市政府,1389,2769,1010.6,25.4,44,0.2,0,0.0,C0AC70XinYi,0
1415,2018-04-09,12,市政府,1871,2970,1009.9,26.4,41,0.7,105,0.0,C0AC70XinYi,0
1416,2018-04-09,13,市政府,2077,3013,1008.9,26.7,37,1.1,91,0.0,C0AC70XinYi,0
1417,2018-04-09,14,市政府,2210,2563,1008.1,26.7,36,0.7,80,0.0,C0AC70XinYi,0
1418,2018-04-09,15,市政府,2351,2190,1007.5,26.1,43,2.0,91,0.0,C0AC70XinYi,0
1419,2018-04-09,16,市政府,2833,2508,1007.3,25.5,47,1.2,117,0.0,C0AC70XinYi,0
1420,2018-04-09,17,市政府,5349,3385,1007.4,23.9,56,1.7,111,0.0,C0AC70XinYi,0
1421,2018-04-09,18,市政府,8680,4665,1007.7,22.8,60,0.6,107,0.0,C0AC70XinYi,0
1422,2018-04-09,19,市政府,7221,3240,1008.0,22.0,65,1.1,116,0.0,C0AC70XinYi,0
1423,2018-04-09,20,市政府,4479,1864,1008.7,21.8,66,0.0,0,0.0,C0AC70XinYi,0
1424,2018-04-09,21,市政府,4070,1484,1009.3,21.4,69,0.2,0,0.0,C0AC70XinYi,0
1425,2018-04-09,22,市政府,4209,1080,1009.4,21.2,69,0.0,0,0.0,C0AC70XinYi,0
1426,2018-04-09,23,市政府,1121,302,1008.9,20.9,71,0.0,0,0.0,C0AC70XinYi,0
1427,2018-04-10,0,市政府,367,102,1008.6,19.9,78,0.0,0,0.0,C0AC70XinYi,1
1428,2018-04-10,1,市政府,9,0,1008.4,19.0,84,0.4,195,0.0,C0AC70XinYi,1
1429,2018-04-10,5,市政府,0,0,1008.1,18.1,89,0.0,0,0.0,C0AC70XinYi,1
1430,2018-04-10,6,市政府,291,1035,1008.5,17.9,91,0.0,0,0.0,C0AC70XinYi,1
1431,2018-04-10,7,市政府,1473,4474,1009.0,18.7,87,0.0,0,0.0,C0AC70XinYi,1
1432,2018-04-10,8,市政府,2558,11321,1009.5,20.1,82,0.0,0,0.0,C0AC70XinYi,1
1433,2018-04-10,9,市政府,1711,5679,1009.3,23.1,65,0.1,0,0.0,C0AC70XinYi,1
1434,2018-04-10,10,市政府,1212,3301,1008.7,24.7,47,0.8,259,0.0,C0AC70XinYi,1
1435,2018-04-10,11,市政府,1442,2678,1008.0,26.9,41,0.3,285,0.0,C0AC70XinYi,1
1436,2018-04-10,12,市政府,1849,2747,1007.4,27.4,37,1.0,256,0.0,C0AC70XinYi,1
1437,2018-04-10,13,市政府,2133,2914,1006.3,27.8,34,0.6,226,0.0,C0AC70XinYi,1
1438,2018-04-10,14,市政府,2161,2419,1005.8,26.3,51,2.0,274,0.0,C0AC70XinYi,1
1439,2018-04-10,15,市政府,2371,2283,1005.4,26.1,42,0.8,306,0.0,C0AC70XinYi,1
1440,2018-04-10,16,市政府,3042,2474,1005.1,27.6,41,0.0,0,0.0,C0AC70XinYi,1
1441,2018-04-10,17,市政府,5139,3363,1005.0,25.6,57,1.4,87,0.0,C0AC70XinYi,1
1442,2018-04-10,18,市政府,8456,4864,1005.0,24.9,61,0.5,91,0.0,C0AC70XinYi,1
1443,2018-04-10,19,市政府,7371,3327,1005.5,23.9,67,0.3,92,0.0,C0AC70XinYi,1
1444,2018-04-10,20,市政府,4590,1902,1005.7,23.3,70,0.7,71,0.0,C0AC70XinYi,1
1445,2018-04-10,21,市政府,4386,1644,1006.2,22.9,70,0.0,0,0.0,C0AC70XinYi,1
1446,2018-04-10,22,市政府,4376,1190,1006.6,22.6,72,0.0,0,0.0,C0AC70XinYi,1
1447,2018-04-10,23,市政府,1108,307,1006.3,21.8,77,0.0,0,0.0,C0AC70XinYi,1
1448,2018-04-11,0,市政府,362,167,1005.8,21.8,77,0.0,0,0.0,C0AC70XinYi,1
1449,2018-04-11,1,市政府,2,0,1005.6,20.8,85,0.3,246,0.0,C0AC70XinYi,1
1450,2018-04-11,5,市政府,0,0,1004.8,20.9,87,0.0,0,0.0,C0AC70XinYi,1
1451,2018-04-11,6,市政府,304,1050,1005.6,20.7,89,0.0,0,0.0,C0AC70XinYi,1
1452,2018-04-11,7,市政府,1486,4610,1005.9,20.9,87,0.1,0,0.0,C0AC70XinYi,1
1453,2018-04-11,8,市政府,2498,11140,1006.1,23.2,73,0.0,0,0.0,C0AC70XinYi,1
1454,2018-04-11,9,市政府,1658,5851,1006.2,25.3,64,0.4,194,0.0,C0AC70XinYi,1
1455,2018-04-11,10,市政府,1347,3142,1006.1,26.6,64,0.7,260,0.0,C0AC70XinYi,1
1456,2018-04-11,11,市政府,1442,2638,1005.7,27.8,63,0.4,289,0.0,C0AC70XinYi,1
1457,2018-04-11,12,市政府,1886,2954,1005.0,29.3,59,0.3,260,0.0,C0AC70XinYi,1
1458,2018-04-11,13,市政府,2289,2907,1004.1,29.1,60,0.2,0,0.0,C0AC70XinYi,1
1459,2018-04-11,14,市政府,2428,2503,1003.1,29.5,61,0.6,74,0.0,C0AC70XinYi,1
1460,2018-04-11,15,市政府,2583,2488,1002.6,29.4,62,0.1,0,0.0,C0AC70XinYi,1
1461,2018-04-11,16,市政府,2987,2640,1002.4,27.8,68,1.2,91,0.0,C0AC70XinYi,1
1462,2018-04-11,17,市政府,5383,3850,1002.2,27.0,72,0.6,70,0.0,C0AC70XinYi,1
1463,2018-04-11,18,市政府,8982,4850,1002.2,26.3,80,0.3,107,0.0,C0AC70XinYi,1
1464,2018-04-11,19,市政府,7184,3262,1002.8,25.3,89,0.5,65,0.0,C0AC70XinYi,1
1465,2018-04-11,20,市政府,4646,1941,1003.2,25.2,85,0.3,42,0.0,C0AC70XinYi,1
1466,2018-04-11,21,市政府,4469,1791,1003.2,25.5,83,0.0,0,0.0,C0AC70XinYi,1
1467,2018-04-11,22,市政府,4384,1378,1003.4,25.0,85,0.0,0,0.0,C0AC70XinYi,1
1468,2018-04-11,23,市政府,1146,449,1003.4,24.6,89,0.1,0,0.0,C0AC70XinYi,1
1469,2018-04-12,0,市政府,428,90,1003.1,24.2,92,0.0,0,0.0,C0AC70XinYi,0
1470,2018-04-12,1,市政府,8,0,1003.0,23.8,93,0.1,0,0.0,C0AC70XinYi,0
1471,2018-04-12,5,市政府,0,0,1002.9,23.9,91,0.0,0,0.0,C0AC70XinYi,0
1472,2018-04-12,6,市政府,325,1011,1003.4,23.2,94,0.0,0,0.0,C0AC70XinYi,0
1473,2018-04-12,7,市政府,1502,4632,1003.9,23.8,93,0.0,0,0.0,C0AC70XinYi,0
1474,2018-04-12,8,市政府,2506,11244,1004.3,24.8,88,0.0,0,0.0,C0AC70XinYi,0
1475,2018-04-12,9,市政府,1581,6232,1004.7,24.9,90,0.2,0,0.0,C0AC70XinYi,0
1476,2018-04-12,10,市政府,1364,3456,1005.2,25.2,88,0.2,0,0.0,C0AC70XinYi,0
1477,2018-04-12,11,市政府,1455,2898,1005.6,23.3,99,0.7,286,0.5,C0AC70XinYi,0
1478,2018-04-12,12,市政府,2041,2996,1004.7,23.7,99,0.2,0,0.5,C0AC70XinYi,0
1479,2018-04-12,13,市政府,2289,2849,1003.8,26.0,90,0.0,0,0.0,C0AC70XinYi,0
1480,2018-04-12,14,市政府,2483,2648,1003.1,27.7,79,0.2,0,0.0,C0AC70XinYi,0
1481,2018-04-12,15,市政府,2447,2486,1002.6,28.6,77,0.2,0,0.0,C0AC70XinYi,0
1482,2018-04-12,16,市政府,3257,2709,1002.8,27.6,79,0.6,92,0.0,C0AC70XinYi,0
1483,2018-04-12,17,市政府,5528,3976,1002.9,26.8,87,0.6,83,0.0,C0AC70XinYi,0
1484,2018-04-12,18,市政府,9302,5417,1003.9,25.2,97,0.1,0,5.5,C0AC70XinYi,0
1485,2018-04-12,19,市政府,7786,3736,1004.3,24.2,99,0.8,82,3.0,C0AC70XinYi,0
1486,2018-04-12,20,市政府,4869,1838,1004.6,24.3,98,0.1,0,0.0,C0AC70XinYi,0
1487,2018-04-12,21,市政府,4724,1924,1005.2,24.2,99,0.5,85,0.0,C0AC70XinYi,0
1488,2018-04-12,22,市政府,4930,1472,1005.4,24.0,99,0.0,0,0.0,C0AC70XinYi,0
1489,2018-04-12,23,市政府,1354,459,1005.2,23.2,99,0.4,263,0.0,C0AC70XinYi,0
1490,2018-04-13,0,市政府,789,228,1004.9,23.0,99,0.0,0,0.0,C0AC70XinYi,0
1491,2018-04-13,1,市政府,9,0,1004.9,23.0,99,0.1,0,0.0,C0AC70XinYi,0
1492,2018-04-13,5,市政府,0,0,1004.3,22.5,99,0.0,0,0.0,C0AC70XinYi,0
1493,2018-04-13,6,市政府,356,1094,1004.9,22.5,99,0.0,0,0.0,C0AC70XinYi,0
1494,2018-04-13,7,市政府,1431,4389,1005.6,22.7,99,0.0,0,0.0,C0AC70XinYi,0
1495,2018-04-13,8,市政府,2552,10886,1005.8,23.8,99,0.0,0,0.0,C0AC70XinYi,0
1496,2018-04-13,9,市政府,1510,5981,1006.2,26.8,88,0.1,0,0.0,C0AC70XinYi,0
1497,2018-04-13,10,市政府,1416,3518,1006.1,28.3,79,0.0,0,0.0,C0AC70XinYi,0
1498,2018-04-13,11,市政府,1581,3023,1005.4,30.2,64,0.1,0,0.0,C0AC70XinYi,0
1499,2018-04-13,12,市政府,2249,3382,1004.8,31.1,55,0.9,252,0.0,C0AC70XinYi,0
1500,2018-04-13,13,市政府,2663,3659,1004.0,31.1,57,1.9,277,0.0,C0AC70XinYi,0
1501,2018-04-13,14,市政府,2790,3194,1003.7,30.3,65,0.2,0,0.0,C0AC70XinYi,0
1502,2018-04-13,15,市政府,2997,2874,1003.2,29.0,71,0.0,0,0.0,C0AC70XinYi,0
1503,2018-04-13,16,市政府,3910,3410,1002.8,28.3,72,0.9,87,0.0,C0AC70XinYi,0
1504,2018-04-13,17,市政府,6036,4797,1003.1,27.9,74,0.4,88,0.0,C0AC70XinYi,0
1505,2018-04-13,18,市政府,9464,6893,1003.7,27.4,77,0.2,0,0.0,C0AC70XinYi,0
1506,2018-04-13,19,市政府,7781,4876,1003.7,26.8,86,0.3,82,0.0,C0AC70XinYi,0
1507,2018-04-13,20,市政府,4994,2823,1004.4,26.7,87,0.0,0,0.0,C0AC70XinYi,0
1508,2018-04-13,21,市政府,5123,2475,1005.0,26.3,90,0.1,0,0.0,C0AC70XinYi,0
1509,2018-04-13,22,市政府,5973,1945,1005.1,26.0,92,0.1,0,0.0,C0AC70XinYi,0
1510,2018-04-13,23,市政府,2549,722,1005.0,25.2,95,0.0,0,0.0,C0AC70XinYi,0
1511,2018-04-14,0,市政府,775,230,1004.1,25.0,96,0.0,0,0.0,C0AC70XinYi,0
1512,2018-04-14,1,市政府,8,0,1003.7,24.8,96,0.0,0,0.0,C0AC70XinYi,0
1513,2018-04-14,5,市政府,1,1,1002.6,24.1,99,0.0,0,0.0,C0AC70XinYi,0
1514,2018-04-14,6,市政府,309,567,1003.1,24.4,99,0.0,0,0.0,C0AC70XinYi,0
1515,2018-04-14,7,市政府,530,1132,1003.4,24.6,98,0.0,0,0.0,C0AC70XinYi,0
1516,2018-04-14,8,市政府,1087,1956,1004.1,25.9,91,0.0,0,0.0,C0AC70XinYi,0
1517,2018-04-14,9,市政府,1311,2696,1004.0,27.3,85,0.0,0,0.0,C0AC70XinYi,0
1518,2018-04-14,10,市政府,1543,3644,1004.1,27.1,86,0.0,0,0.0,C0AC70XinYi,0
1519,2018-04-14,11,市政府,1734,4254,1003.8,27.8,83,0.6,313,0.0,C0AC70XinYi,0
1520,2018-04-14,12,市政府,2101,4792,1002.9,30.5,66,0.0,0,0.0,C0AC70XinYi,0
1521,2018-04-14,13,市政府,2622,5097,1002.2,27.6,88,0.0,0,0.0,C0AC70XinYi,0
1522,2018-04-14,14,市政府,3245,4856,1001.8,27.9,90,0.5,4,0.0,C0AC70XinYi,0
1523,2018-04-14,15,市政府,3668,4434,1001.5,26.0,96,1.3,80,0.0,C0AC70XinYi,0
1524,2018-04-14,16,市政府,4565,4782,1001.4,25.3,97,0.9,76,0.0,C0AC70XinYi,0
1525,2018-04-14,17,市政府,5761,5235,1001.4,24.5,99,0.7,67,2.0,C0AC70XinYi,0
1526,2018-04-14,18,市政府,5607,4430,1001.7,24.9,99,0.9,70,0.0,C0AC70XinYi,0
1527,2018-04-14,19,市政府,4598,2938,1002.5,24.7,99,0.3,93,0.0,C0AC70XinYi,0
1528,2018-04-14,20,市政府,4158,2258,1002.8,24.9,99,0.2,0,0.0,C0AC70XinYi,0
1529,2018-04-14,21,市政府,4395,1976,1003.3,24.9,99,0.0,0,0.0,C0AC70XinYi,0
1530,2018-04-14,22,市政府,5305,1636,1003.4,25.1,99,0.0,0,0.0,C0AC70XinYi,0
1531,2018-04-14,23,市政府,2406,757,1003.4,25.2,99,0.3,65,0.0,C0AC70XinYi,0
1532,2018-04-15,0,市政府,362,106,1003.4,24.5,99,1.1,80,0.0,C0AC70XinYi,0
1533,2018-04-15,1,市政府,3,0,1004.4,20.6,99,2.0,83,0.5,C0AC70XinYi,0
1534,2018-04-15,5,市政府,0,0,1005.7,18.6,99,0.6,86,0.5,C0AC70XinYi,0
1535,2018-04-15,6,市政府,351,359,1006.5,18.2,99,1.2,83,0.5,C0AC70XinYi,0
1536,2018-04-15,7,市政府,471,672,1007.3,18.1,99,1.3,72,1.0,C0AC70XinYi,0
1537,2018-04-15,8,市政府,955,1254,1008.3,18.0,99,1.1,78,0.0,C0AC70XinYi,0
1538,2018-04-15,9,市政府,1402,2136,1009.0,17.6,99,1.0,78,0.0,C0AC70XinYi,0
1539,2018-04-15,10,市政府,1455,3215,1009.4,17.8,99,1.5,91,0.0,C0AC70XinYi,0
1540,2018-04-15,11,市政府,1781,4050,1008.8,18.5,94,1.2,84,0.0,C0AC70XinYi,0
1541,2018-04-15,12,市政府,1870,4071,1008.3,18.1,97,1.8,88,0.0,C0AC70XinYi,0
1542,2018-04-15,13,市政府,2426,4230,1008.1,17.8,98,2.1,80,0.0,C0AC70XinYi,0
1543,2018-04-15,14,市政府,2940,4105,1007.7,18.0,95,1.6,85,0.0,C0AC70XinYi,0
1544,2018-04-15,15,市政府,3382,3680,1007.5,17.9,92,2.1,84,0.0,C0AC70XinYi,0
1545,2018-04-15,16,市政府,4207,3683,1007.5,17.9,89,2.1,85,0.0,C0AC70XinYi,0
1546,2018-04-15,17,市政府,4912,4132,1008.0,18.0,85,1.2,81,0.0,C0AC70XinYi,0
1547,2018-04-15,18,市政府,4785,3347,1008.7,17.9,85,1.7,75,0.0,C0AC70XinYi,0
1548,2018-04-15,19,市政府,4107,2444,1009.5,17.9,86,1.0,77,0.0,C0AC70XinYi,0
1549,2018-04-15,20,市政府,3896,1843,1009.8,17.3,90,2.1,81,0.0,C0AC70XinYi,0
1550,2018-04-15,21,市政府,4081,1578,1010.1,17.6,88,1.0,76,0.0,C0AC70XinYi,0
1551,2018-04-15,22,市政府,4120,1004,1009.7,18.0,85,1.3,74,0.0,C0AC70XinYi,0
1552,2018-04-15,23,市政府,1146,413,1009.8,18.2,81,1.3,79,0.0,C0AC70XinYi,0
1553,2018-04-16,0,市政府,330,105,1009.2,18.0,82,2.3,78,0.0,C0AC70XinYi,0
1554,2018-04-16,1,市政府,7,0,1008.9,17.8,85,2.0,83,0.0,C0AC70XinYi,0
1555,2018-04-16,5,市政府,0,0,1008.3,17.7,69,2.6,75,0.0,C0AC70XinYi,0
1556,2018-04-16,6,市政府,358,1041,1008.5,17.8,66,2.2,74,0.0,C0AC70XinYi,0
1557,2018-04-16,7,市政府,1480,4505,1009.0,18.0,68,2.3,75,0.0,C0AC70XinYi,0
1558,2018-04-16,8,市政府,2738,10878,1009.2,18.5,66,2.0,77,0.0,C0AC70XinYi,0
1559,2018-04-16,9,市政府,1750,6056,1009.3,19.0,64,2.4,75,0.0,C0AC70XinYi,0
1560,2018-04-16,10,市政府,1325,3558,1009.3,19.7,61,1.8,78,0.0,C0AC70XinYi,0
1561,2018-04-16,11,市政府,1485,2849,1009.2,20.2,62,2.6,73,0.0,C0AC70XinYi,0
1562,2018-04-16,12,市政府,1868,3103,1009.0,20.0,63,1.6,83,0.0,C0AC70XinYi,0
1563,2018-04-16,13,市政府,2298,2907,1008.1,19.7,62,2.5,83,0.0,C0AC70XinYi,0
1564,2018-04-16,14,市政府,2364,2584,1007.8,19.9,61,1.8,73,0.0,C0AC70XinYi,0
1565,2018-04-16,15,市政府,2603,2425,1007.4,19.9,61,2.2,73,0.0,C0AC70XinYi,0
1566,2018-04-16,16,市政府,3053,2627,1007.4,19.8,60,1.2,66,0.0,C0AC70XinYi,0
1567,2018-04-16,17,市政府,5501,3458,1007.9,19.5,59,2.2,78,0.0,C0AC70XinYi,0
1568,2018-04-16,18,市政府,8926,4882,1008.4,19.1,61,1.7,68,0.0,C0AC70XinYi,0
1569,2018-04-16,19,市政府,7449,3225,1009.0,18.8,66,2.0,81,0.0,C0AC70XinYi,0
