,Date,Time,Station,Get_In_Count,Way_Out_Count,StnPres,Temperature,RH,WS,WD,Precp,W_Station,Holiday
49,2018-01-03,10,西門,2917,2598,1016.9,23.3,60,3.6,60,0.0,466920TaiPei,0
50,2018-01-03,11,西門,3058,2972,1015.9,24.3,58,3.5,80,0.0,466920TaiPei,0
51,2018-01-03,12,西門,3267,3523,1015.1,24.1,56,4.0,80,0.0,466920TaiPei,0
52,2018-01-03,13,西門,3402,3773,1014.0,24.8,54,3.9,80,0.0,466920TaiPei,0
53,2018-01-03,14,西門,3287,3643,1013.5,24.2,56,3.7,80,0.0,466920TaiPei,0
54,2018-01-03,15,西門,3293,3745,1013.1,23.8,58,4.2,80,0.0,466920TaiPei,0
55,2018-01-03,16,西門,3845,4302,1013.5,22.0,64,6.0,50,0.0,466920TaiPei,0
56,2018-01-03,17,西門,5347,6062,1013.8,21.7,65,5.5,50,0.0,466920TaiPei,0
57,2018-01-03,18,西門,6994,7871,1014.7,21.4,67,4.5,50,0.0,466920TaiPei,0
58,2018-01-03,19,西門,5209,5615,1015.3,21.3,67,3.8,50,0.0,466920TaiPei,0
59,2018-01-03,20,西門,4158,4123,1016.1,21.4,66,4.3,60,0.0,466920TaiPei,0
60,2018-01-03,21,西門,4494,3541,1016.3,21.2,67,3.4,50,0.0,466920TaiPei,0
61,2018-01-03,22,西門,4449,2883,1016.0,21.0,69,4.7,50,0.0,466920TaiPei,0
62,2018-01-03,23,西門,2255,1158,1015.3,20.9,70,4.9,50,0.0,466920TaiPei,0
63,2018-01-04,0,西門,762,466,1014.7,20.7,72,2.7,60,0.0,466920TaiPei,0
64,2018-01-04,1,西門,22,0,1014.8,20.8,72,3.5,50,0.0,466920TaiPei,0
65,2018-01-04,5,西門,1,1,1013.7,19.9,79,3.8,50,0.0,466920TaiPei,0
66,2018-01-04,6,西門,719,453,1013.6,19.9,80,2.9,50,0.0,466920TaiPei,0
67,2018-01-04,7,西門,2382,1957,1013.8,20.0,79,2.8,40,0.0,466920TaiPei,0
68,2018-01-04,8,西門,4507,5849,1014.0,21.3,73,2.0,50,0.0,466920TaiPei,0
69,2018-01-04,9,西門,3406,2850,1014.8,21.6,70,2.0,220,0.0,466920TaiPei,0
70,2018-01-04,10,西門,2938,2502,1014.7,22.4,68,1.5,220,0.0,466920TaiPei,0
71,2018-01-04,11,西門,3059,2962,1014.1,22.4,68,1.6,220,0.0,466920TaiPei,0
72,2018-01-04,12,西門,3299,3340,1013.2,22.9,66,1.1,230,0.0,466920TaiPei,0
73,2018-01-04,13,西門,3307,3548,1012.2,23.5,64,0.8,220,0.0,466920TaiPei,0
74,2018-01-04,14,西門,3279,3572,1011.4,23.4,65,1.3,250,0.0,466920TaiPei,0
75,2018-01-04,15,西門,3328,3640,1011.1,22.9,67,1.1,220,0.0,466920TaiPei,0
76,2018-01-04,16,西門,3674,4277,1011.4,22.2,71,1.7,250,0.0,466920TaiPei,0
77,2018-01-04,17,西門,5025,5986,1011.8,20.6,83,0.9,290,0.2,466920TaiPei,0
78,2018-01-04,18,西門,6863,7543,1012.1,20.3,83,0.9,270,0.1,466920TaiPei,0
79,2018-01-04,19,西門,5178,5644,1012.9,20.1,83,1.1,280,0.0,466920TaiPei,0
80,2018-01-04,20,西門,3930,4076,1013.4,19.6,85,0.3,220,0.0,466920TaiPei,0
81,2018-01-04,21,西門,4418,3887,1013.1,19.4,84,0.9,270,0.0,466920TaiPei,0
82,2018-01-04,22,西門,4403,2884,1012.9,19.3,84,1.1,270,0.0,466920TaiPei,0
83,2018-01-04,23,西門,2214,1293,1012.5,18.7,86,0.9,260,0.0,466920TaiPei,0
84,2018-01-05,0,西門,1675,774,1012.1,18.3,87,0.6,310,0.0,466920TaiPei,0
85,2018-01-05,1,西門,61,0,1012.6,17.9,88,1.3,300,0.0,466920TaiPei,0
86,2018-01-05,5,西門,1,1,1012.4,17.3,91,0.6,280,0.0,466920TaiPei,0
87,2018-01-05,6,西門,700,483,1013.2,17.4,92,0.5,250,0.5,466920TaiPei,0
88,2018-01-05,7,西門,2351,1937,1013.9,17.4,91,1.1,270,0.0,466920TaiPei,0
89,2018-01-05,8,西門,4626,5928,1014.9,17.5,91,1.3,280,0.0,466920TaiPei,0
90,2018-01-05,9,西門,3586,2944,1015.5,17.7,92,1.0,280,0.0,466920TaiPei,0
91,2018-01-05,10,西門,3011,2780,1016.0,17.3,93,2.0,100,0.0,466920TaiPei,0
92,2018-01-05,11,西門,3178,3183,1015.5,17.2,92,0.6,80,0.5,466920TaiPei,0
93,2018-01-05,12,西門,3446,3566,1014.9,17.3,93,0.6,260,0.5,466920TaiPei,0
94,2018-01-05,13,西門,3285,4043,1014.1,17.2,92,0.9,260,0.5,466920TaiPei,0
95,2018-01-05,14,西門,3455,4068,1013.5,17.4,91,0.9,190,0.0,466920TaiPei,0
96,2018-01-05,15,西門,3736,4052,1013.6,17.6,89,0.2,0,0.0,466920TaiPei,0
97,2018-01-05,16,西門,4060,4792,1014.1,17.8,84,3.1,50,0.0,466920TaiPei,0
98,2018-01-05,17,西門,5597,7289,1014.7,17.3,83,3.3,50,0.0,466920TaiPei,0
99,2018-01-05,18,西門,7769,10081,1015.0,16.9,85,3.7,50,0.0,466920TaiPei,0
100,2018-01-05,19,西門,6136,7369,1015.3,16.6,87,3.5,60,0.0,466920TaiPei,0
101,2018-01-05,20,西門,4908,5076,1015.6,16.7,86,3.7,60,0.0,466920TaiPei,0
102,2018-01-05,21,西門,5573,4480,1015.4,16.4,90,2.9,60,0.0,466920TaiPei,0
103,2018-01-05,22,西門,6355,3971,1015.4,16.6,87,4.6,50,0.0,466920TaiPei,0
104,2018-01-05,23,西門,3829,1884,1015.0,16.7,86,5.7,50,0.0,466920TaiPei,0
105,2018-01-06,0,西門,1757,638,1015.0,16.6,86,3.9,60,0.0,466920TaiPei,1
106,2018-01-06,1,西門,44,0,1014.7,16.7,86,4.7,60,0.0,466920TaiPei,1
107,2018-01-06,5,西門,2,2,1013.8,16.6,87,4.6,50,0.0,466920TaiPei,1
108,2018-01-06,6,西門,491,276,1014.6,16.7,87,4.0,50,0.0,466920TaiPei,1
109,2018-01-06,7,西門,964,859,1014.8,16.6,88,4.3,50,0.0,466920TaiPei,1
110,2018-01-06,8,西門,1666,2121,1014.9,16.7,87,5.8,50,0.0,466920TaiPei,1
111,2018-01-06,9,西門,2722,2987,1015.3,16.8,88,5.5,50,0.0,466920TaiPei,1
112,2018-01-06,10,西門,3157,3822,1015.3,16.9,88,5.7,50,0.2,466920TaiPei,1
113,2018-01-06,11,西門,3922,5470,1014.8,16.9,90,4.9,50,0.2,466920TaiPei,1
114,2018-01-06,12,西門,4460,6508,1013.5,16.8,93,4.1,50,2.0,466920TaiPei,1
115,2018-01-06,13,西門,4942,7204,1012.5,17.2,92,4.6,50,2.2,466920TaiPei,1
116,2018-01-06,14,西門,5433,6997,1011.3,17.5,91,4.8,50,0.8,466920TaiPei,1
117,2018-01-06,15,西門,5499,6595,1012.0,17.1,93,4.6,40,3.3,466920TaiPei,1
118,2018-01-06,16,西門,6442,7074,1011.9,17.2,93,5.5,50,4.2,466920TaiPei,1
119,2018-01-06,17,西門,7619,8220,1012.1,17.2,93,5.0,50,2.1,466920TaiPei,1
120,2018-01-06,18,西門,7436,7863,1012.2,17.3,93,4.7,50,0.8,466920TaiPei,1
121,2018-01-06,19,西門,6236,5368,1012.7,17.6,93,4.6,50,2.8,466920TaiPei,1
122,2018-01-06,20,西門,5495,4434,1013.2,17.7,93,3.8,50,3.4,466920TaiPei,1
123,2018-01-06,21,西門,5848,4108,1013.5,17.9,93,3.3,50,1.6,466920TaiPei,1
124,2018-01-06,22,西門,6375,3433,1013.3,18.1,93,2.8,20,0.3,466920TaiPei,1
125,2018-01-06,23,西門,4130,1841,1013.9,18.3,93,2.3,50,1.0,466920TaiPei,1
126,2018-01-07,0,西門,850,430,1012.9,18.1,93,3.0,40,1.1,466920TaiPei,1
127,2018-01-07,1,西門,28,0,1012.4,18.4,93,2.7,50,1.2,466920TaiPei,1
128,2018-01-07,5,西門,0,0,1013.0,18.1,96,1.2,40,7.4,466920TaiPei,1
129,2018-01-07,6,西門,455,214,1012.7,18.3,96,2.0,60,5.0,466920TaiPei,1
130,2018-01-07,7,西門,711,554,1014.2,17.7,94,1.6,100,3.4,466920TaiPei,1
131,2018-01-07,8,西門,1311,1737,1015.1,17.5,94,1.5,170,3.2,466920TaiPei,1
132,2018-01-07,9,西門,2137,2482,1015.2,17.7,94,0.8,130,1.7,466920TaiPei,1
133,2018-01-07,10,西門,2834,3147,1014.6,17.9,96,1.2,20,1.2,466920TaiPei,1
134,2018-01-07,11,西門,3412,4391,1014.6,17.6,96,0.9,350,1.5,466920TaiPei,1
135,2018-01-07,12,西門,3809,5056,1013.3,17.7,94,1.1,20,1.7,466920TaiPei,1
136,2018-01-07,13,西門,4020,5939,1012.8,17.9,95,1.2,350,3.2,466920TaiPei,1
137,2018-01-07,14,西門,4745,5807,1011.9,17.5,95,2.4,50,5.9,466920TaiPei,1
138,2018-01-07,15,西門,4517,5888,1012.6,17.6,95,0.7,10,4.0,466920TaiPei,1
139,2018-01-07,16,西門,5230,5809,1012.6,17.2,94,2.8,10,2.6,466920TaiPei,1
140,2018-01-07,17,西門,6287,5882,1012.1,17.2,94,3.4,60,7.3,466920TaiPei,1
141,2018-01-07,18,西門,5689,5164,1012.2,17.4,93,2.5,70,3.9,466920TaiPei,1
142,2018-01-07,19,西門,5055,4116,1012.1,17.5,93,1.9,60,2.3,466920TaiPei,1
143,2018-01-07,20,西門,4507,3419,1010.5,18.4,88,4.3,60,0.1,466920TaiPei,1
144,2018-01-07,21,西門,4915,3193,1010.3,18.8,88,3.1,50,0.1,466920TaiPei,1
145,2018-01-07,22,西門,4317,2402,1010.0,18.8,89,3.2,50,0.4,466920TaiPei,1
146,2018-01-07,23,西門,2617,1153,1009.3,19.0,88,2.0,50,0.1,466920TaiPei,1
147,2018-01-08,0,西門,681,296,1009.2,18.2,94,0.8,330,0.2,466920TaiPei,0
148,2018-01-08,1,西門,24,0,1008.6,18.1,96,0.9,10,0.1,466920TaiPei,0
149,2018-01-08,5,西門,1,1,1010.3,17.8,97,0.6,170,5.2,466920TaiPei,0
150,2018-01-08,6,西門,761,520,1009.8,17.7,96,1.1,130,1.6,466920TaiPei,0
151,2018-01-08,7,西門,2439,1906,1009.4,18.0,96,1.0,90,0.2,466920TaiPei,0
152,2018-01-08,8,西門,4589,6077,1009.8,18.4,96,1.0,90,0.2,466920TaiPei,0
153,2018-01-08,9,西門,3465,3028,1011.0,18.8,94,0.9,330,1.3,466920TaiPei,0
154,2018-01-08,10,西門,2718,2485,1011.1,18.9,96,1.9,150,11.1,466920TaiPei,0
155,2018-01-08,11,西門,2894,2772,1010.8,18.9,96,1.5,190,4.6,466920TaiPei,0
156,2018-01-08,12,西門,3085,3200,1010.3,19.3,95,1.1,210,4.6,466920TaiPei,0
157,2018-01-08,13,西門,3066,3449,1009.5,19.8,95,0.5,230,1.8,466920TaiPei,0
158,2018-01-08,14,西門,2951,3686,1008.6,20.4,97,0.2,0,1.6,466920TaiPei,0
159,2018-01-08,15,西門,3035,3633,1008.4,20.2,95,0.2,0,1.5,466920TaiPei,0
160,2018-01-08,16,西門,3412,4113,1009.6,19.8,93,0.8,310,0.5,466920TaiPei,0
161,2018-01-08,17,西門,5240,5945,1010.6,19.1,95,2.2,330,2.6,466920TaiPei,0
162,2018-01-08,18,西門,7160,7464,1012.2,17.3,91,2.9,50,6.0,466920TaiPei,0
163,2018-01-08,19,西門,5267,5297,1013.9,16.1,92,2.5,50,3.3,466920TaiPei,0
164,2018-01-08,20,西門,3909,3614,1014.8,15.1,91,3.4,50,2.8,466920TaiPei,0
165,2018-01-08,21,西門,4074,3228,1015.0,14.6,92,3.7,50,2.6,466920TaiPei,0
166,2018-01-08,22,西門,4252,2582,1015.3,14.2,93,3.9,50,4.3,466920TaiPei,0
167,2018-01-08,23,西門,1981,930,1017.1,14.0,93,0.9,90,5.2,466920TaiPei,0
168,2018-01-09,0,西門,725,371,1017.1,13.4,94,2.0,90,3.7,466920TaiPei,0
169,2018-01-09,1,西門,16,0,1017.7,12.5,94,2.2,70,2.0,466920TaiPei,0
170,2018-01-09,5,西門,0,0,1018.4,11.4,94,2.2,110,1.5,466920TaiPei,0
171,2018-01-09,6,西門,661,463,1020.3,11.1,92,0.4,40,1.5,466920TaiPei,0
172,2018-01-09,7,西門,2406,2036,1020.3,10.7,90,1.3,70,2.5,466920TaiPei,0
173,2018-01-09,8,西門,4494,6207,1021.0,10.7,87,1.1,70,2.5,466920TaiPei,0
174,2018-01-09,9,西門,3537,3097,1021.7,11.6,86,0.8,150,0.5,466920TaiPei,0
175,2018-01-09,10,西門,2718,2501,1021.4,11.7,85,1.6,160,0.5,466920TaiPei,0
176,2018-01-09,11,西門,2902,2975,1020.2,12.3,86,1.5,110,0.5,466920TaiPei,0
177,2018-01-09,12,西門,3134,3230,1018.8,13.0,78,2.9,60,0.5,466920TaiPei,0
178,2018-01-09,13,西門,3227,3587,1018.0,12.9,73,3.3,50,0.0,466920TaiPei,0
179,2018-01-09,14,西門,3184,3733,1017.4,13.0,70,2.8,40,0.0,466920TaiPei,0
180,2018-01-09,15,西門,3423,3618,1017.7,12.2,68,4.1,50,0.0,466920TaiPei,0
181,2018-01-09,16,西門,3874,4260,1018.5,11.5,81,1.2,30,0.5,466920TaiPei,0
182,2018-01-09,17,西門,5213,5851,1020.0,11.1,85,0.3,90,1.0,466920TaiPei,0
183,2018-01-09,18,西門,7130,7864,1020.0,10.9,89,1.9,50,1.0,466920TaiPei,0
184,2018-01-09,19,西門,5567,5387,1020.5,11.1,85,1.7,90,1.0,466920TaiPei,0
185,2018-01-09,20,西門,4099,3868,1021.2,10.8,86,1.4,110,0.5,466920TaiPei,0
186,2018-01-09,21,西門,4643,3809,1021.5,10.8,86,1.6,100,0.5,466920TaiPei,0
187,2018-01-09,22,西門,4552,2790,1021.9,10.8,87,1.7,130,0.5,466920TaiPei,0
188,2018-01-09,23,西門,2151,1092,1021.7,10.9,87,0.8,130,0.5,466920TaiPei,0
189,2018-01-10,0,西門,804,404,1021.5,10.8,88,1.9,140,0.0,466920TaiPei,0
190,2018-01-10,1,西門,17,0,1022.1,10.7,83,2.1,150,0.0,466920TaiPei,0
191,2018-01-10,5,西門,1,1,1022.2,10.6,76,2.2,150,0.0,466920TaiPei,0
192,2018-01-10,6,西門,733,474,1023.0,10.4,78,1.1,170,0.0,466920TaiPei,0
193,2018-01-10,7,西門,2306,2055,1023.1,10.3,79,0.3,100,0.0,466920TaiPei,0
194,2018-01-10,8,西門,4502,5912,1023.7,11.1,78,1.7,160,0.0,466920TaiPei,0
195,2018-01-10,9,西門,3568,2839,1024.6,13.0,75,0.5,100,0.0,466920TaiPei,0
196,2018-01-10,10,西門,2797,2494,1024.0,13.7,64,0.5,250,0.0,466920TaiPei,0
197,2018-01-10,11,西門,2967,3063,1023.3,15.3,56,1.6,130,0.0,466920TaiPei,0
198,2018-01-10,12,西門,3257,3651,1021.9,15.2,47,0.9,270,0.0,466920TaiPei,0
199,2018-01-10,13,西門,3170,3605,1021.3,14.4,48,1.6,60,0.0,466920TaiPei,0
200,2018-01-10,14,西門,3453,3812,1020.9,15.3,44,0.9,240,0.0,466920TaiPei,0
201,2018-01-10,15,西門,3388,3681,1021.0,15.8,42,1.7,350,0.0,466920TaiPei,0
202,2018-01-10,16,西門,3854,4161,1021.4,14.1,42,2.5,20,0.0,466920TaiPei,0
203,2018-01-10,17,西門,5284,6007,1022.3,12.7,48,2.5,30,0.0,466920TaiPei,0
204,2018-01-10,18,西門,7301,8052,1022.6,12.1,51,2.5,30,0.0,466920TaiPei,0
205,2018-01-10,19,西門,5665,5884,1022.9,11.9,52,1.7,50,0.0,466920TaiPei,0
206,2018-01-10,20,西門,4214,4100,1023.6,11.2,59,1.6,130,0.0,466920TaiPei,0
207,2018-01-10,21,西門,4761,3852,1023.9,10.5,65,1.6,120,0.0,466920TaiPei,0
208,2018-01-10,22,西門,5016,3099,1024.3,10.9,64,1.6,150,0.0,466920TaiPei,0
209,2018-01-10,23,西門,2431,1402,1023.7,10.3,70,0.8,190,0.0,466920TaiPei,0
210,2018-01-11,0,西門,771,426,1023.8,10.2,71,0.9,160,0.0,466920TaiPei,0
211,2018-01-11,1,西門,34,0,1023.5,10.5,70,0.7,100,0.0,466920TaiPei,0
212,2018-01-11,5,西門,2,2,1023.2,9.9,74,0.7,150,0.0,466920TaiPei,0
213,2018-01-11,6,西門,672,452,1023.7,9.8,75,1.4,160,0.0,466920TaiPei,0
214,2018-01-11,7,西門,2375,1957,1024.1,9.9,75,1.0,150,0.0,466920TaiPei,0
215,2018-01-11,8,西門,4614,6034,1024.3,10.8,68,0.2,0,0.0,466920TaiPei,0
216,2018-01-11,9,西門,3210,3008,1024.7,13.6,58,1.9,70,0.0,466920TaiPei,0
217,2018-01-11,10,西門,2788,2487,1024.6,14.6,50,3.0,30,0.0,466920TaiPei,0
218,2018-01-11,11,西門,2804,3047,1024.2,15.1,54,3.5,40,0.0,466920TaiPei,0
219,2018-01-11,12,西門,3494,3577,1023.9,14.3,52,4.4,40,0.0,466920TaiPei,0
220,2018-01-11,13,西門,3132,3660,1022.6,14.1,52,4.0,50,0.0,466920TaiPei,0
221,2018-01-11,14,西門,3323,3763,1022.1,13.9,53,4.7,40,0.0,466920TaiPei,0
222,2018-01-11,15,西門,3530,3833,1022.4,13.5,53,4.7,50,0.0,466920TaiPei,0
223,2018-01-11,16,西門,3810,4264,1023.0,13.3,55,3.2,30,0.0,466920TaiPei,0
224,2018-01-11,17,西門,5296,6038,1024.0,12.6,56,2.8,40,0.0,466920TaiPei,0
225,2018-01-11,18,西門,7421,8225,1024.7,11.9,57,3.2,50,0.0,466920TaiPei,0
226,2018-01-11,19,西門,5502,5826,1025.4,11.6,56,2.8,50,0.0,466920TaiPei,0
227,2018-01-11,20,西門,4474,4053,1026.4,11.2,56,1.6,40,0.0,466920TaiPei,0
228,2018-01-11,21,西門,4861,3851,1026.7,11.1,53,1.8,40,0.0,466920TaiPei,0
229,2018-01-11,22,西門,4824,3087,1027.2,11.1,56,1.9,50,0.0,466920TaiPei,0
230,2018-01-11,23,西門,2517,1427,1027.0,11.1,53,1.8,60,0.0,466920TaiPei,0
231,2018-01-12,0,西門,1561,850,1026.8,10.0,67,1.3,140,0.0,466920TaiPei,0
232,2018-01-12,1,西門,57,0,1026.8,9.8,68,1.1,180,0.0,466920TaiPei,0
233,2018-01-12,5,西門,0,0,1026.2,9.0,72,1.2,140,0.0,466920TaiPei,0
234,2018-01-12,6,西門,749,459,1025.8,9.2,73,1.4,150,0.0,466920TaiPei,0
235,2018-01-12,7,西門,2389,1875,1026.9,9.5,72,0.3,190,0.0,466920TaiPei,0
236,2018-01-12,8,西門,4455,5816,1027.2,10.3,67,1.2,160,0.0,466920TaiPei,0
237,2018-01-12,9,西門,3336,3012,1027.4,12.6,55,2.0,30,0.0,466920TaiPei,0
238,2018-01-12,10,西門,2805,2748,1027.8,12.3,54,3.6,30,0.0,466920TaiPei,0
239,2018-01-12,11,西門,2909,3464,1027.0,13.6,51,3.6,40,0.0,466920TaiPei,0
240,2018-01-12,12,西門,3336,3990,1026.3,13.0,50,3.2,40,0.0,466920TaiPei,0
241,2018-01-12,13,西門,3466,4286,1025.3,13.0,50,4.7,50,0.0,466920TaiPei,0
242,2018-01-12,14,西門,3717,4510,1024.8,13.3,49,5.0,40,0.0,466920TaiPei,0
243,2018-01-12,15,西門,4016,4544,1024.7,13.0,50,4.8,50,0.0,466920TaiPei,0
244,2018-01-12,16,西門,4469,4842,1025.1,12.1,50,3.1,10,0.0,466920TaiPei,0
245,2018-01-12,17,西門,6067,7256,1025.7,11.6,52,2.8,10,0.0,466920TaiPei,0
246,2018-01-12,18,西門,8070,10156,1026.0,11.2,57,3.1,20,0.0,466920TaiPei,0
247,2018-01-12,19,西門,5996,7335,1026.7,11.2,57,2.2,50,0.0,466920TaiPei,0
248,2018-01-12,20,西門,5116,4946,1026.8,11.3,54,3.4,40,0.0,466920TaiPei,0
249,2018-01-12,21,西門,5947,4746,1027.0,11.2,54,4.2,40,0.0,466920TaiPei,0
250,2018-01-12,22,西門,6795,4022,1026.9,11.3,54,2.4,80,0.0,466920TaiPei,0
251,2018-01-12,23,西門,4216,1862,1026.4,11.0,56,2.5,80,0.0,466920TaiPei,0
252,2018-01-13,0,西門,1641,708,1026.4,10.5,58,1.5,80,0.0,466920TaiPei,1
253,2018-01-13,1,西門,41,0,1026.3,10.6,55,1.9,80,0.0,466920TaiPei,1
254,2018-01-13,5,西門,1,1,1025.6,10.4,63,1.2,120,0.0,466920TaiPei,1
255,2018-01-13,6,西門,526,271,1025.8,9.0,69,1.3,160,0.0,466920TaiPei,1
256,2018-01-13,7,西門,919,794,1025.4,8.9,71,0.6,200,0.0,466920TaiPei,1
257,2018-01-13,8,西門,1483,1839,1025.3,10.3,67,0.5,170,0.0,466920TaiPei,1
258,2018-01-13,9,西門,2263,2492,1026.3,13.9,55,1.8,90,0.0,466920TaiPei,1
259,2018-01-13,10,西門,3112,3518,1026.1,14.5,50,3.5,50,0.0,466920TaiPei,1
260,2018-01-13,11,西門,3523,4979,1025.2,15.4,52,5.6,50,0.0,466920TaiPei,1
261,2018-01-13,12,西門,3820,5936,1024.2,15.4,55,4.4,40,0.0,466920TaiPei,1
262,2018-01-13,13,西門,4357,6600,1023.2,14.8,56,4.5,40,0.0,466920TaiPei,1
263,2018-01-13,14,西門,4625,6713,1022.3,15.2,57,4.3,40,0.0,466920TaiPei,1
264,2018-01-13,15,西門,5410,6523,1022.4,14.3,60,5.9,50,0.0,466920TaiPei,1
265,2018-01-13,16,西門,6124,7363,1022.2,14.3,59,6.0,50,0.0,466920TaiPei,1
266,2018-01-13,17,西門,7720,8183,1022.6,13.9,62,5.3,50,0.0,466920TaiPei,1
267,2018-01-13,18,西門,7436,7604,1022.7,13.3,68,5.3,50,0.0,466920TaiPei,1
268,2018-01-13,19,西門,6036,5714,1023.0,13.4,68,3.0,60,0.0,466920TaiPei,1
269,2018-01-13,20,西門,5373,4688,1023.4,13.4,67,3.1,60,0.0,466920TaiPei,1
270,2018-01-13,21,西門,6185,4508,1023.4,13.8,64,2.9,90,0.0,466920TaiPei,1
271,2018-01-13,22,西門,6598,3826,1023.6,13.9,63,3.8,80,0.0,466920TaiPei,1
272,2018-01-13,23,西門,4448,2111,1023.0,13.6,65,3.0,70,0.0,466920TaiPei,1
273,2018-01-14,0,西門,872,400,1022.7,13.4,67,1.9,60,0.0,466920TaiPei,1
